Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page link,Attachment URL,Image link,Attributes
Pure life dental,1832601, Vista Apex,502450,CHX Restorative,"
        ,Features,
        ,2% chlorhexidine gluconate,Contains no surface modifiers,Use prior to restorative preparations of crowns and composites, to assist with post-operative sensitivity or pulpitis,Compares to Ultradent® Consepsis® solution,    ",4 x 1.2ml prefilled syringes + 40 Sol-u-Flo tips,4 x 1.2ml prefilled syringes + 40 Sol-u-Flo tips,Cosmetic - Miscellaneous,-1,https://www.purelifedental.com/product/cosmetic/miscellaneous/chx-restorative.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/8/1832602.jpg,-1
Pure life dental,2250701, DMG America,220402,Icon®,"
        ,Features,
        ,Provides an innovative, pain-free option for treatment of smooth surface and proximal caries lesions,Used to treat lesions into the first third of dentin without unnecessary loss of healthy tooth structure,Fills and reinforces demineralized enamel without drilling or anesthesia,    ","2 patient packs (each pack contains: 1 x 0.3ml syringe Icon-Etch, 1 x 0.45ml syringe Icon-Dry, 1 x 0.45ml syringe Icon-Infiltrant and 6 smooth surface tips)","2 patient packs (each pack contains: 1 x 0.3ml syringe Icon-Etch, 1 x 0.45ml syringe Icon-Dry, 1 x 0.45ml syringe Icon-Infiltrant and 6 smooth surface tips)",Cosmetic - Miscellaneous,-1,https://www.purelifedental.com/product/cosmetic/miscellaneous/icon.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2250701.jpg,-1
Pure life dental,1480601, Vista Apex,321400,Spira-Flo Brush Tips,"
        ,Features,
        ,Compares to Ultradent® Inspiral® Brush Tips,Internal spiral channel and curved cannula for optimal entry,Adjustable nylon brush fiber end allows controlled delivery of materials,Minimizes bubbles,    ",100/bag,100/bag,Cosmetic - Tips,-1,https://www.purelifedental.com/product/cosmetic/tips/spira-flo-brush-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/4/1480601.jpg,-1
Pure life dental,1480402, Vista Apex,312200,Sol-u-Flo Brush Tips,"
        ,Features,
        ,Nylon bristle head enables controlled delivery of solution,Universal Luer-lock hub,Curved cannula for optimal entry,    ",100/bag,100/bag,Cosmetic - Tips,-1,https://www.purelifedental.com/product/cosmetic/tips/sol-u-flo-brush-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/4/1480402.jpg,-1
Pure life dental,1480503, Pac-Dent,PD-L904B,ProDose Tubes & Plugs,"
        ,Features,
        ,Dispenses all types of dental materials, including composites, glass ionomers, core materials, impression materials, and cements,Available in a variety of styles according to need or specific application,Disposable, eliminating cross-contamination and cleanup,Restores with minimal voids and porosities,    ",100/box,100/box,Cosmetic - Tips,-1,https://www.purelifedental.com/product/cosmetic/tips/prodose-tubes-plugs.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/4/1480503.jpg,-1
Pure life dental,1210101, Pac-Dent,227,Pre-Bent Needle Tips,"
        ,Features,
        ,Disposable, blunt end,For use with etchants, resins and flowable composites,Pre-washed ultrasonically,    ",100/bag,100/bag,Cosmetic - Tips,-1,https://www.purelifedental.com/product/cosmetic/tips/pre-bent-needle-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1210101.jpg,-1
Pure life dental,1342101, Vista Apex,321620,Exacta-Flo™ Brush Tips,"
        ,Features,
        ,Compares to the Ultradent® Black Mini® Brush Tip,Used for the precise and smooth delivery of aqueous solutions, minimizes bubbles,    ",20/cup,20/cup,Cosmetic - Tips,-1,https://www.purelifedental.com/product/cosmetic/tips/exacta-flo-brush-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1342102.jpg,-1
Pure life dental,1480301, Vista Apex,302001,Composite Brush Tips,"
        ,Features,
        ,Tapered tip allows smooth, even application of all types of liquid,DuPont nylon bristle tip fits all leading brush handles,    ",100/bag,100/bag,Cosmetic - Tips,-1,https://www.purelifedental.com/product/cosmetic/tips/composite-brush-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/4/1480301.jpg,-1
Pure life dental,2110301, Pulpdent Corp.,PEG,Porcelain Etch Gel & Silane Bond Enhancer,"
        ,Features,
        ,9.6% hydrofluoric acid etch,Used to prepare ceramic surfaces for bonding,Does not stain ceramics or composites,Silane increases bond strength of organic resins,    ",4 x 1.2ml syringes + 8 pre-bent tips,4 x 1.2ml syringes + 8 pre-bent tips,Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/porcelain-etch-gel-silane-bond-enhancer.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2110301.jpg,-1
Pure life dental,1132201, Vista Apex,502500,Porcelain Etch Kit,"
        ,Features,
        ,Viscous 9.5% hydrofluoric solution,For use on porcelain veneers and inlays prior to cementation or repairs,Silane solution designed for use after etching to enhance bonding of resin material,    ","2 x 1.2ml syringes, 2 x 1.2ml silane syringes and 25 x 25ga brush tips","2 x 1.2ml syringes, 2 x 1.2ml silane syringes and 25 x 25ga brush tips",Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/porcelain-etch-kit.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1132201.jpg,-1
Pure life dental,1130201, Pac-Dent,135-4,PacEtch Etch Kit,"
        ,Features,
        ,38% phosphoric acid,For etching enamel and glass ionomer cement,    ",4 x 1.2ml syringes + 8 pre-bent needle tips,4 x 1.2ml syringes + 8 pre-bent needle tips,Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/pacetch-etch-kit.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1130201.jpg,-1
Pure life dental,4158901, Ivoclar Vivadent,673026WW,Monobond® Etch & Prime,"
        ,Features,
        ,Self-etching, glass-ceramic primer,Long-lasting, stable bond due to the ceramic conditioning and silanating system,Short process; etches and silanates glass-ceramic in one easy step,Indicated for pre-treatment of glass-ceramic surfaces, prior to the adhesive luting procedure with luting composites,    ",5gm bottle,5gm bottle,Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/monobond-etch-prime.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/1/4158901.jpg,-1
Pure life dental,5193701, Kerr,31297,Gel Etchant,"
        ,Features,
        ,37.5% phosphoric acid gel,Perfect viscosity allows the material to stay where it is placed, yet can be rinsed off easily,No separation, making delivery clean and easy,Vibrant, highly-visible purple color,    ",3 x 3gm syringes + 30 dispensing tips,3 x 3gm syringes + 30 dispensing tips,Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/gel-etchant.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/1/5193701.jpg,-1
Pure life dental,2110101, Pulpdent Corp.,ETCH,Etch-Rite,"
        ,Features,
        ,38% phosphoric acid,Washes off easily without leaving any residue,Stays in place; does not run onto exposed tissue,    ",4 x 1.2ml syringes + 8 pre-bent tips,4 x 1.2ml syringes + 8 pre-bent tips,Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/etch-rite.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2110101.jpg,-1
Pure life dental,2223801, Dentsply Sirona Restorative,646100,Caulk® 34% Tooth Conditioner Gel,"
        ,Features,
        ,34% phosphoric acid,Surface conditioning agent for treatment of enamel and/or dentin prior to adhesion,    ",2 x 6ml bottles,2 x 6ml bottles,Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/caulk-34-tooth-conditioner-gel.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2223801.jpg,-1
Pure life dental,1132101, Vista Apex,502115,Best Etch Kit,"
        ,Features,
        ,Viscous 37% phosphoric solution,For use on dentin and enamel,Leaves no residue,Compares to Ultra-Etch®,    ",4 x 1.2ml syringes + 25 pre-bent tips,4 x 1.2ml syringes + 25 pre-bent tips,Cosmetic - Etching Products,-1,https://www.purelifedental.com/product/cosmetic/etching-products/best-etch-kit.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1132101.jpg,-1
Pure life dental,2180401, Shofu Dental Corp,Y2270,Beautifil II LS (Low Shrinkage) - Syringe,"
        ,Features,
        ,Features Shofu’s bioactive, Giomer filler technology,Formulated to minimize polymerization shrinkage and resultant shrinkage stress; low volumetric shrinkage (0.85%) and shrinkage stress (2.72 MPa),Tooth-like aesthetics with natural fluorescence,Fluoride-releasing/recharging,    ",4.5gm syringe,4.5gm syringe,Cosmetic - Composites - Universal,-1,https://www.purelifedental.com/product/cosmetic/composites-universal/beautifil-ii-ls-low-shrinkage-syringe.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2180401.jpg,-1
Pure life dental,2180301, Shofu Dental Corp,Y2256,Beautifil II Gingivia Shades,"
        ,Features,
        ,Features Shofu’s bioactive, Giomer filler technology,Fluoride-releasing, nano-hybrid composite,Intended for the cervical area, specifically, the aesthetic correction of gingival recession, wedge-shaped defects, exposed cervical areas, splinting, and re-balancing of pink aesthetics,    ",2.5gm syringe,2.5gm syringe,Cosmetic - Composites - Universal,-1,https://www.purelifedental.com/product/cosmetic/composites-universal/beautifil-ii-gingivia-shades.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2180301.jpg,-1
Pure life dental,2180601, Shofu Dental Corp,Y2250,Beautifil II Enamel Shades,"
        ,Features,
        ,Features Shofu’s bioactive, Giomer filler technology,Fluoride-releasing, nano-hybrid composite,Chameleon-like optical characteristics of the enamel tones allow for creating polychromatic restorations with morphology and aesthetics of natural teeth,Creates natural aesthetics with a simplified method for shade modification; modeled after the porcelain color concept for easy color matching,    ",2.5gm syringe,2.5gm syringe,Cosmetic - Composites - Universal,-1,https://www.purelifedental.com/product/cosmetic/composites-universal/beautifil-ii-enamel-shades.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2180601.jpg,-1
Pure life dental,1473301, Pulpdent Corp.,VPF1A1,ACTIVA™ Presto™ Universal Stackable Composite,"
        ,Features,
        ,Esthetic, light-cure universal composite,Durable, wear-resistant resin matrix indicated for all restorative procedures; rubberized resin, shock absorbing, resists fracture and chipping,Releases and recharges calcium, phosphate and fluoride,Highly radiopaque and moisture friendly,Contains no Bisphenol A, no Bis-GMA, and no BPA derivatives,    ",2 x 2gm syringes + 20 applicator tips,2 x 2gm syringes + 20 applicator tips,Cosmetic - Composites - Universal,-1,https://www.purelifedental.com/product/cosmetic/composites-universal/activa-presto-universal-stackable-composite.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/4/1473301.jpg,-1
Pure life dental,2180201, Shofu Dental Corp,BIILSK1,Beautifil II - Tips,"
        ,Features,
        ,Features Shofu’s bioactive, Giomer filler technology,Fluoride releasing, highly aesthetic dental material for all classes of restorations,Excellent fluorescence and light diversifying aesthetics,High level of radiopacity and enamel-like hardness,    ","20 x 0.25gm tips A2, 20 x 0.25gm tips A3.5 and 2 x OneGLoss PS midi point","20 x 0.25gm tips A2, 20 x 0.25gm tips A3.5 and 2 x OneGLoss PS midi point",Cosmetic - Composites - Universal,-1,https://www.purelifedental.com/product/cosmetic/composites-universal/beautifil-ii-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2180203.jpg,-1
Pure life dental,2180101, Shofu Dental Corp,1775,Beautifil II - Syringe,"
        ,Features,
        ,Features Shofu’s bioactive, Giomer filler technology,Fluoride releasing, highly aesthetic dental material for all classes of restorations,Excellent fluorescence and light diversifying aesthetics,High-level of radiopacity and enamel-like hardness,    ","6 x 4.5gm syringes: A2, A3, A3.5, B2, A3O, INC, Dura-White Stone, Super-Snap Singles, OneGloss Trial Set + paper pad","6 x 4.5gm syringes: A2, A3, A3.5, B2, A3O, INC, Dura-White Stone, Super-Snap Singles, OneGloss Trial Set + paper pad",Cosmetic - Composites - Universal,-1,https://www.purelifedental.com/product/cosmetic/composites-universal/beautifil-ii-syringe.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2180103.jpg,-1
Pure life dental,1472201, Pulpdent Corp.,VRA1,ACTIVA BioACTIVE Restorative,"
        ,Features,
        ,BPA-free and moisture-tolerant,Bioactive material with an ionic resin matrix, shock-absorbing resin component, and bioactive fillers that mimic the properties of natural teeth,Chemically bonds to seal against microleakage and releases calcium, phosphate and fluoride ions to surrounding teeth to reduce sensitivity,Light-cure or self-cure and no depth of cure concerns,Natural esthetics, highly polishable and radiopaque,    ","1 x 5ml automix syringe + 1 ACTIVA-SPENSER, 10 automix tips with bendable 20ga metal cannula and 10 automix tips with intraoral tips (IOT)","1 x 5ml automix syringe + 1 ACTIVA-SPENSER, 10 automix tips with bendable 20ga metal cannula and 10 automix tips with intraoral tips (IOT)",Cosmetic - Composites - Universal,-1,https://www.purelifedental.com/product/cosmetic/composites-universal/activa-bioactive-restorative.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/4/1472203.jpg,-1
Pure life dental,4153401, Ivoclar Vivadent,533648,VivaPad Mixing Plate,"
        ,Features,
        ,Light-protected plastic mixing plate for dual- and light-curing composites and adhesives,    ",1/pack,1/pack,Cosmetic Accessories,-1,https://www.purelifedental.com/product/cosmetic/cosmetic-accessories/vivapad-mixing-plate.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/1/4153401.jpg,-1
